"Time","pop_type","n_pop","pop_size","mean_b","mean_d"
17,"Lansing",8,2406,1.5,1.29999995231628
18,"noLansing",8,2335,1.5,0.819999992847443
18,"Lansing",8,2343,1.5,1.29999995231628
19,"noLansing",8,2493,1.5,0.819999992847443
19,"Lansing",8,2323,1.5,1.29999995231628
20,"noLansing",8,2477,1.5,0.819999992847443
20,"Lansing",8,2366,1.5,1.29999995231628
21,"noLansing",8,2472,1.5,0.819999992847443
21,"Lansing",8,2375,1.5,1.29999995231628
22,"noLansing",8,2476,1.5,0.819999992847443
22,"Lansing",8,2328,1.5,1.29999995231628
23,"noLansing",8,2459,1.5,0.819999992847443
23,"Lansing",8,2202,1.5,1.29999995231628
24,"noLansing",8,2401,1.5,0.819999992847443
24,"Lansing",8,2250,1.5,1.29999995231628
25,"noLansing",8,2331,1.5,0.819999992847443
25,"Lansing",8,2235,1.5,1.29999995231628
26,"noLansing",8,2320,1.5,0.819999992847443
26,"Lansing",8,2204,1.5,1.29999995231628
27,"noLansing",8,2414,1.5,0.819999992847443
27,"Lansing",8,2130,1.5,1.29999995231628
28,"noLansing",8,2544,1.5,0.819999992847443
28,"Lansing",8,2086,1.5,1.29999995231628
29,"noLansing",8,2538,1.5,0.819999992847443
29,"Lansing",8,2063,1.5,1.29999995231628
30,"noLansing",8,2538,1.5,0.819999992847443
30,"Lansing",8,2063,1.5,1.29999995231628
0,"noLansing",9,500,1.5,0.819999992847443
0,"Lansing",9,500,1.5,1.29999995231628
1,"noLansing",9,1091,1.5,0.819999992847443
1,"Lansing",9,1155,1.5,1.29999995231628
2,"noLansing",9,1489,1.5,0.819999992847443
2,"Lansing",9,1834,1.5,1.29999995231628
3,"noLansing",9,1681,1.5,0.819999992847443
3,"Lansing",9,2235,1.5,1.29999995231628
4,"noLansing",9,1845,1.5,0.819999992847443
4,"Lansing",9,2519,1.5,1.29999995231628
5,"noLansing",9,1982,1.5,0.819999992847443
5,"Lansing",9,2591,1.5,1.29999995231628
6,"noLansing",9,2093,1.5,0.819999992847443
6,"Lansing",9,2602,1.5,1.29999995231628
7,"noLansing",9,2164,1.5,0.819999992847443
7,"Lansing",9,2628,1.5,1.29999995231628
8,"noLansing",9,2168,1.5,0.819999992847443
8,"Lansing",9,2531,1.5,1.29999995231628
9,"noLansing",9,2281,1.5,0.819999992847443
9,"Lansing",9,2518,1.5,1.29999995231628
10,"noLansing",9,2302,1.5,0.819999992847443
10,"Lansing",9,2526,1.5,1.29999995231628
11,"noLansing",9,2284,1.5,0.819999992847443
11,"Lansing",9,2557,1.5,1.29999995231628
12,"noLansing",9,2308,1.5,0.819999992847443
12,"Lansing",9,2533,1.5,1.29999995231628
