"Time","pop_type","n_pop","pop_size","mean_b","mean_d"
59,"Lansing",2,455,1.88913589033721,2.01299605739525
60,"noLansing",2,406,2.16569180277327,1.32839339174814
60,"Lansing",2,468,1.91695238831765,2.01981496533427
61,"noLansing",2,375,2.14393699114414,1.36715511959959
61,"Lansing",2,452,1.96367638912531,2.04070029385734
62,"noLansing",2,390,2.16692860419574,1.3810186175515
62,"Lansing",2,437,1.99404587108408,1.99433493146803
63,"noLansing",2,387,2.17575145196427,1.40296390129601
63,"Lansing",2,460,2.0260612970893,2.03423666327115
64,"noLansing",2,394,2.18739980055113,1.3981311935846
64,"Lansing",2,461,2.05550214776367,2.02951613977534
65,"noLansing",2,393,2.1994068437568,1.40222863100251
65,"Lansing",2,485,2.09108241445835,1.99323110128623
66,"noLansing",2,377,2.19679842804873,1.43216293315572
66,"Lansing",2,494,2.11087880802722,2.00358295502141
67,"noLansing",2,339,2.18300037275693,1.40320824551514
67,"Lansing",2,531,2.15774733360982,2.00259671509056
68,"noLansing",2,287,2.19949654383938,1.42779947978283
68,"Lansing",2,579,2.17979272201772,2.01618549720932
69,"noLansing",2,255,2.21530558630769,1.41780747951419
69,"Lansing",2,581,2.20694966702879,2.07701150346063
70,"noLansing",2,252,2.22287971338334,1.42936207704605
70,"Lansing",2,600,2.22541315228249,2.04928552475335
71,"noLansing",2,224,2.25618969723368,1.40565277369711
71,"Lansing",2,583,2.21265112072401,2.05990288536907
72,"noLansing",2,224,2.26794403160198,1.42154602549648
72,"Lansing",2,641,2.23161494632364,2.05315697781076
73,"noLansing",2,247,2.25026069771113,1.50441962095173
73,"Lansing",2,646,2.22688516287391,2.0349237465884
74,"noLansing",2,244,2.25530129891682,1.53685379759741
74,"Lansing",2,621,2.23772091433224,2.03574086763669
75,"noLansing",2,233,2.25434186609668,1.57915737279182
75,"Lansing",2,636,2.26604929576388,2.00936199811097
76,"noLansing",2,229,2.26382903357035,1.59402125426542
76,"Lansing",2,603,2.25862983444506,2.05684656614334
77,"noLansing",2,255,2.27592341356869,1.63580250086475
77,"Lansing",2,598,2.26014643236799,2.07838318531696
78,"noLansing",2,262,2.29402634264762,1.64008618224757
78,"Lansing",2,585,2.29108364399726,2.02791785614215
